275,Cairo.275.T.vs.N,normDataCorrected.txt,Name,na,Name
276,Cairo.276.T.vs.N,normDataCorrected.txt,Name,na,Name
277,Cairo.277.T.vs.N,normDataCorrected.txt,Name,na,Name
278,Cairo.278.T.vs.N,normDataCorrected.txt,Name,na,Name
288,Cairo.288.T.vs.N,normDataCorrected.txt,Name,na,Name
298,Cairo.298.T.vs.N,normDataCorrected.txt,Name,na,Name
299,Cairo.299.T.vs.N,normDataCorrected.txt,Name,na,Name
300,Cairo.300.T.vs.N,normDataCorrected.txt,Name,na,Name
301,Cairo.301.T.vs.N,normDataCorrected.txt,Name,na,Name
304,Cairo.304.T.vs.N,normDataCorrected.txt,Name,na,Name
306,Cairo.306.T.vs.N,normDataCorrected.txt,Name,na,Name
311,Cairo.311.T.vs.N,normDataCorrected.txt,Name,na,Name
313,Cairo.313.T.vs.N,normDataCorrected.txt,Name,na,Name
315,Cairo.315.T.vs.N,normDataCorrected.txt,Name,na,Name
316,Cairo.316.T.vs.N,normDataCorrected.txt,Name,na,Name
319,Cairo.319.T.vs.N,normDataCorrected.txt,Name,na,Name
320,Cairo.320.T.vs.N,normDataCorrected.txt,Name,na,Name
325,Cairo.325.T.vs.N,normDataCorrected.txt,Name,na,Name
331,Cairo.331.T.vs.N,normDataCorrected.txt,Name,na,Name
332,Cairo.332.T.vs.N,normDataCorrected.txt,Name,na,Name
335,Cairo.335.T.vs.N,normDataCorrected.txt,Name,na,Name
338,Cairo.338.T.vs.N,normDataCorrected.txt,Name,na,Name
345,Cairo.345.T.vs.N,normDataCorrected.txt,Name,na,Name
349,Cairo.349.T.vs.N,normDataCorrected.txt,Name,na,Name
351,Cairo.351.T.vs.N,normDataCorrected.txt,Name,na,Name
359,Cairo.359.T.vs.N,normDataCorrected.txt,Name,na,Name
360,Cairo.360.T.vs.N,normDataCorrected.txt,Name,na,Name
362,Cairo.362.T.vs.N,normDataCorrected.txt,Name,na,Name
365,Cairo.365.T.vs.N,normDataCorrected.txt,Name,na,Name
366,Cairo.366.T.vs.N,normDataCorrected.txt,Name,na,Name
367,Cairo.367.T.vs.N,normDataCorrected.txt,Name,na,Name
371,Cairo.371.T.vs.N,normDataCorrected.txt,Name,na,Name
374,Cairo.374.T.vs.Mpool_Cy3_0135,normDataCorrected.txt,Name,na,Name
379,Cairo.379.T.vs.N,normDataCorrected.txt,Name,na,Name
382,Cairo.382.T.vs.N,normDataCorrected.txt,Name,na,Name
388,Cairo.388.T.vs.N,normDataCorrected.txt,Name,na,Name
393,Cairo.393.T.vs.N,normDataCorrected.txt,Name,na,Name
394,Cairo.394.T.vs.N,normDataCorrected.txt,Name,na,Name
397,Cairo.397.T.vs.N,normDataCorrected.txt,Name,na,Name
400,Cairo.400.T.vs.N,normDataCorrected.txt,Name,na,Name
403,Cairo.403.T.vs.N,normDataCorrected.txt,Name,na,Name
406,Cairo.406.T.vs.N,normDataCorrected.txt,Name,na,Name
410,Cairo.410.T.vs.N,normDataCorrected.txt,Name,na,Name
411,Cairo.411.T.vs.N,normDataCorrected.txt,Name,na,Name
414,Cairo.414.T.vs.N,normDataCorrected.txt,Name,na,Name
420,Cairo.420.T.vs.N,normDataCorrected.txt,Name,na,Name
422,Cairo.422.T.vs.N,normDataCorrected.txt,Name,na,Name
430,Cairo.430.T.vs.N,normDataCorrected.txt,Name,na,Name
432,Cairo.432.T.vs.N,normDataCorrected.txt,Name,na,Name
434,Cairo.434.T.vs.N,normDataCorrected.txt,Name,na,Name
436,Cairo.436.T.vs.N,normDataCorrected.txt,Name,na,Name
437,Cairo.437.T.vs.N,normDataCorrected.txt,Name,na,Name
449,Cairo.449.T.vs.N,normDataCorrected.txt,Name,na,Name
451,Cairo.451.T.vs.Fpool_Cy3_0158,normDataCorrected.txt,Name,na,Name
453,Cairo.453.T.vs.N,normDataCorrected.txt,Name,na,Name
457,Cairo.457.T.vs.N,normDataCorrected.txt,Name,na,Name
459,Cairo.459.T.vs.N,normDataCorrected.txt,Name,na,Name
463,Cairo.463.T.vs.N,normDataCorrected.txt,Name,na,Name
466,Cairo.466.T.vs.N,normDataCorrected.txt,Name,na,Name
467,Cairo.467.T.vs.N,normDataCorrected.txt,Name,na,Name
471,Cairo.471.T.vs.N,normDataCorrected.txt,Name,na,Name
473,Cairo.473.T.vs.N,normDataCorrected.txt,Name,na,Name
480,Cairo.480.T.vs.N,normDataCorrected.txt,Name,na,Name
491,Cairo.491.T.vs.Mpool_Cy3_0135,normDataCorrected.txt,Name,na,Name
494,Cairo.494.T.vs.N,normDataCorrected.txt,Name,na,Name
497,Cairo.497.T.vs.N,normDataCorrected.txt,Name,na,Name
518,Cairo.518.T.vs.N,normDataCorrected.txt,Name,na,Name
524,Cairo.524.T.vs.N,normDataCorrected.txt,Name,na,Name
525,Cairo.525.T.vs.N,normDataCorrected.txt,Name,na,Name
530,Cairo.530.T.vs.N,normDataCorrected.txt,Name,na,Name
537,Cairo.537.T.vs.N,normDataCorrected.txt,Name,na,Name
538,Cairo.538.T.vs.N,normDataCorrected.txt,Name,na,Name
540,Cairo.540.T.vs.N,normDataCorrected.txt,Name,na,Name
543,Cairo.543.T.vs.N,normDataCorrected.txt,Name,na,Name
548,Cairo.548.T.vs.N,normDataCorrected.txt,Name,na,Name
551,Cairo.551.T.vs.N,normDataCorrected.txt,Name,na,Name
557,Cairo.557.T.vs.N,normDataCorrected.txt,Name,na,Name
559,Cairo.559.T.vs.N,normDataCorrected.txt,Name,na,Name
561,Cairo.561.T.vs.Mpool_Cy3_0135,normDataCorrected.txt,Name,na,Name
568,Cairo.568.T.vs.N,normDataCorrected.txt,Name,na,Name
572,Cairo.572.T.vs.N,normDataCorrected.txt,Name,na,Name
573,Cairo.573.T.vs.N,normDataCorrected.txt,Name,na,Name
576,Cairo.576.T.vs.N,normDataCorrected.txt,Name,na,Name
577,Cairo.577.T.vs.N,normDataCorrected.txt,Name,na,Name
581,Cairo.581.T.vs.N,normDataCorrected.txt,Name,na,Name
582,Cairo.582.T.vs.N,normDataCorrected.txt,Name,na,Name
587,Cairo.587.T.vs.N,normDataCorrected.txt,Name,na,Name
588,Cairo.588.T.vs.N,normDataCorrected.txt,Name,na,Name
593,Cairo.593.T.vs.N,normDataCorrected.txt,Name,na,Name
594,Cairo.594.T.vs.N,normDataCorrected.txt,Name,na,Name
597,Cairo.597.T.vs.N,normDataCorrected.txt,Name,na,Name
600,Cairo.600.T.vs.N,normDataCorrected.txt,Name,na,Name
602,Cairo.602.T.vs.N,normDataCorrected.txt,Name,na,Name
606,Cairo.606.T.vs.N,normDataCorrected.txt,Name,na,Name
607,Cairo.607.T.vs.N,normDataCorrected.txt,Name,na,Name
612,Cairo.612.T.vs.N,normDataCorrected.txt,Name,na,Name
614,Cairo.614.T.vs.N,normDataCorrected.txt,Name,na,Name
618,Cairo.618.T.vs.N,normDataCorrected.txt,Name,na,Name
619,Cairo.619.T.vs.N,normDataCorrected.txt,Name,na,Name
620,Cairo.620.T.vs.N,normDataCorrected.txt,Name,na,Name
621,Cairo.621.T.vs.N,normDataCorrected.txt,Name,na,Name
624,Cairo.624.T.vs.N,normDataCorrected.txt,Name,na,Name
627,Cairo.627.T.vs.N,normDataCorrected.txt,Name,na,Name
630,Cairo.630.T.vs.N,normDataCorrected.txt,Name,na,Name
637,Cairo.637.T.vs.N,normDataCorrected.txt,Name,na,Name
640,Cairo.640.T.vs.N,normDataCorrected.txt,Name,na,Name
645,Cairo.645.T.vs.N,normDataCorrected.txt,Name,na,Name
649,Cairo.649.T.vs.N,normDataCorrected.txt,Name,na,Name
655,Cairo.655.T.vs.N,normDataCorrected.txt,Name,na,Name
658,Cairo.658.T.vs.N,normDataCorrected.txt,Name,na,Name
661,Cairo.661.T.vs.N,normDataCorrected.txt,Name,na,Name
669,Cairo.669.T.vs.N,normDataCorrected.txt,Name,na,Name
670,Cairo.670.T.vs.N,normDataCorrected.txt,Name,na,Name
671,Cairo.671.T.vs.N,normDataCorrected.txt,Name,na,Name
680,Cairo.680.T.vs.N,normDataCorrected.txt,Name,na,Name
682,Cairo.682.T.vs.N,normDataCorrected.txt,Name,na,Name
689,Cairo.689.T.vs.N,normDataCorrected.txt,Name,na,Name
690,Cairo.690.T.vs.N,normDataCorrected.txt,Name,na,Name
696,Cairo.696.T.vs.N,normDataCorrected.txt,Name,na,Name
700,Cairo.700.T.vs.N,normDataCorrected.txt,Name,na,Name
709,Cairo.709.T.vs.N,normDataCorrected.txt,Name,na,Name
711,Cairo.711.T.vs.N,normDataCorrected.txt,Name,na,Name
713,Cairo.713.T.vs.N,normDataCorrected.txt,Name,na,Name
719,Cairo.719.T.vs.N,normDataCorrected.txt,Name,na,Name
720,Cairo.720.T.vs.N,normDataCorrected.txt,Name,na,Name
722,Cairo.722.T.vs.N,normDataCorrected.txt,Name,na,Name
723,Cairo.723.T.vs.N,normDataCorrected.txt,Name,na,Name
730,Cairo.730.T.vs.N,normDataCorrected.txt,Name,na,Name
731,Cairo.731.T.vs.N,normDataCorrected.txt,Name,na,Name
734,Cairo.734.T.vs.N,normDataCorrected.txt,Name,na,Name
741,Cairo.741.T.vs.N,normDataCorrected.txt,Name,na,Name
749,Cairo.749.T.vs.N,normDataCorrected.txt,Name,na,Name
751,Cairo.751.T.vs.N,normDataCorrected.txt,Name,na,Name
756,Cairo.756.T.vs.N,normDataCorrected.txt,Name,na,Name
762,Cairo.762.T.vs.N,normDataCorrected.txt,Name,na,Name
764,Cairo.764.T.vs.N,normDataCorrected.txt,Name,na,Name
771,Cairo.771.T.vs.N,normDataCorrected.txt,Name,na,Name
773,Cairo.773.T.vs.N,normDataCorrected.txt,Name,na,Name
776,Cairo.776.T.vs.N,normDataCorrected.txt,Name,na,Name
778,Cairo.778.T.vs.N,normDataCorrected.txt,Name,na,Name
781,Cairo.781.T.vs.N,normDataCorrected.txt,Name,na,Name
782,Cairo.782.T.vs.N,normDataCorrected.txt,Name,na,Name
787,Cairo.787.T.vs.N,normDataCorrected.txt,Name,na,Name
788,Cairo.788.T.vs.N,normDataCorrected.txt,Name,na,Name
794,Cairo.794.T.vs.N,normDataCorrected.txt,Name,na,Name
798,Cairo.798.T.vs.N,normDataCorrected.txt,Name,na,Name
799,Cairo.799.T.vs.N,normDataCorrected.txt,Name,na,Name
806,Cairo.806.T.vs.N,normDataCorrected.txt,Name,na,Name
814,Cairo.814.T.vs.N,normDataCorrected.txt,Name,na,Name
818,Cairo.818.T.vs.Fpool_Cy3_0158,normDataCorrected.txt,Name,na,Name
