2,2,normDataCorrected_.mage-tab_out.txt,Hybridization REF,na,Hybridization REF
5,5,normDataCorrected_.mage-tab_out.txt,Hybridization REF,na,Hybridization REF
9,9,normDataCorrected_.mage-tab_out.txt,Hybridization REF,na,Hybridization REF
